鉄道事業者名,鉄道駅の名称,路線名,単位,都道府県,市,町村,段差への対応,プラットホームの数,段差が解消されているプラットホームの数,エレベーターの設置基数,単位,移動等円滑化基準に適合しているエレベーターの設置基数,単位,エスカレーターの設置基数,単位,移動等円滑化基準に適合しているエスカレーターの設置基数,単位,その他の昇降機の設置基数,単位,傾斜路の設置箇所数,単位,移動等円滑化基準に適合している傾斜路の設置箇所数,単位,視覚障害者誘導用ブロックの設置の有無,案内設備の設置の有無,障害者対応型便所の設置の有無,障害者対応型改札口の設置の有無,障害者対応型券売機の設置の有無,車いす使用者の円滑な乗降が可能なプラットホームの数,転落防止のための設備の設置の有無,緯度,経度,場所情報コード
西日本旅客鉄道,三原（新幹線）,山陽新幹,線,広島県,三原市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,×,2,○,34.40082,133.08329,00001B00000000030972CEA48D6B7FC0
西日本旅客鉄道,広島（新幹線）,山陽新幹,線,広島県,広島市,南区,○,2,2,2,基,2,基,8,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.39844,132.47522,00001B00000000030972A3A462A9FFC0
西日本旅客鉄道,徳山（新幹線）,山陽新幹,線,山口県,周南市,-,○,2,2,2,基,2,基,2,基,-,基,1,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.0508,131.80232,00001B0000000003095A32243359FFC0
西日本旅客鉄道,新山口（新幹線）,山陽新幹,線,山口県,山口市,-,○,2,2,3,基,3,基,6,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.0933,131.39723,00001B0000000003095D2F2416DE7FC0
西日本旅客鉄道,厚狭（新幹線）,山陽新幹,線,山口県,山陽小野田市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,34.05312,131.16015,00001B0000000003095A5C240632FFC0
西日本旅客鉄道,新下関（新幹線）,山陽新幹,線,山口県,下関市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.00708,130.9491,00001B000000000309571F23F75BFFC0
西日本旅客鉄道,富山（新幹線）,北陸新幹,線,富山県,富山市,-,○,2,2,2,基,2,基,2,基,2,基,-,基,-,箇所,-,箇所,○,○,○,○,×,2,○,36.701612,137.213252,00001B00000000030A149525AFCEFFC0
西日本旅客鉄道,新高岡,北陸新幹,線,富山県,高岡市,-,○,2,2,2,基,2,基,2,基,2,基,-,基,-,箇所,-,箇所,○,○,○,○,×,2,○,36.726965,137.012407,00001B00000000030A165D25A1AF7FC0
西日本旅客鉄道,金沢（新幹線）,北陸新幹,線,石川県,金沢市,-,○,2,2,2,基,2,基,3,基,3,基,-,基,-,箇所,-,箇所,○,○,○,○,×,2,○,36.578973,136.648358,00001B00000000030A0BF5A588167FC0
西日本旅客鉄道,新高岡,城端,線,富山県,高岡市,-,○,1,1,-,基,-,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,-,-,-,1,○,36.726527,137.010387,00001B00000000030A165525A18AFFC0
西日本旅客鉄道,新白島,山陽,線,広島県,広島市,中区,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,-,○,○,2,○,34.407847,132.460507,00001B000000000309734D2461A17FC0
四国旅客鉄道(株),高松,予讃・高徳,線,香川県,高松市,-,○,4,4,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,4,○,34.35056,134.04533,00001B0000000003096F4624D10FFFC0
四国旅客鉄道(株),坂出,予讃,線,香川県,坂出市,-,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,34.31319,133.85679,00001B0000000003096CA524C3CE7FC0
四国旅客鉄道(株),宇多津,予讃,線,香川県,綾歌郡,宇多津町,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.30632,133.81375,00001B0000000003096C29A4C0C7FFC0
四国旅客鉄道(株),丸亀,予讃,線,香川県,丸亀市,-,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.292,133.79322,00001B0000000003096B2824BF55FFC0
四国旅客鉄道(株),多度津,予讃・土讃,線,香川県,仲多度郡,多度津町,-,2,2,-,基,-,基,-,基,-,基,-,基,2,箇所,-,箇所,○,-,○,○,○,2,○,34.27125,133.75729,00001B00000000030969B2A4BCCF7FC0
四国旅客鉄道(株),観音寺,予讃,線,香川県,観音寺市,-,-,3,3,-,基,-,基,-,基,-,基,-,基,2,箇所,1,箇所,-,-,×,○,○,2,-,34.12444,133.65624,00001B0000000003095F5FA4B5B47FC0
四国旅客鉄道(株),新居浜,予讃,線,愛媛県,新居浜市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,2,箇所,-,箇所,○,-,×,○,○,2,○,33.94805,133.29476,00001B00000000030952F8A49C49FFC0
四国旅客鉄道(株),伊予西条,予讃,線,愛媛県,西条市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,2,箇所,-,箇所,-,-,×,○,○,2,-,33.91257,133.18826,00001B000000000309507A2494CCFFC0
四国旅客鉄道(株),今治,予讃,線,愛媛県,今治市,-,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,34.0641,132.99384,00001B0000000003095B21A487217FC0
四国旅客鉄道(株),松山,予讃,線,愛媛県,松山市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.83988,132.75098,00001B0000000003094B5DA4760DFFC0
四国旅客鉄道(株),徳島,高徳・牟岐,線,徳島県,徳島市,-,○,3,3,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,34.07451,134.5515,00001B0000000003095BDD24F4A77FC0
四国旅客鉄道(株),阿南,牟岐,線,徳島県,阿南市,-,○,2,2,3,基,3,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.91917,134.66227,00001B00000000030950F124FC70FFC0
四国旅客鉄道(株),後免,土讃・土佐くろしお鉄道ごめん・なはり,線,高知県,南国市,-,○,2,2,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.57918,133.64514,00001B000000000309390924B4ECFFC0
四国旅客鉄道(株),高知,土讃,線,高知県,高知市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.56692,133.54326,00001B000000000309382CA4ADC2FFC0
九州旅客鉄道,門司港,鹿児島,線,福岡県,北九州市,門司区,○,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.94405,130.96051,00001B00000000030952B0A3F8297FC0
九州旅客鉄道,門司,鹿児島・山陽,線,福岡県,北九州市,門司区,○,3,3,3,基,3,基,3,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,3,○,33.90419,130.93271,00001B0000000003094FE323F634FFC0
九州旅客鉄道,小倉,鹿児島・新幹線,線,福岡県,北九州市,小倉北区,○,4,4,4,基,4,基,8,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,4,○,33.88693,130.88305,00001B0000000003094EACA3F2B6FFC0
九州旅客鉄道,西小倉,鹿児島・日豊,線,福岡県,北九州市,小倉北区,○,3,3,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,33.88872,130.87406,00001B0000000003094ECCA3F2157FC0
九州旅客鉄道,九州工大前,鹿児島,線,福岡県,北九州市,戸畑区,○,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,1,○,33.90046,130.84016,00001B0000000003094FA023EFB2FFC0
九州旅客鉄道,戸畑,鹿児島,線,福岡県,北九州市,戸畑区,○,1,1,1,基,1,基,2,基,-,基,-,基,1,箇所,-,箇所,○,-,×,○,○,1,○,33.89742,130.82092,00001B0000000003094F69A3EE58FFC0
九州旅客鉄道,枝光,鹿児島,線,福岡県,北九州市,八幡東区,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,×,○,○,2,○,33.87919,130.81286,00001B0000000003094E2123EDC77FC0
九州旅客鉄道,スペースワールド,鹿児島,線,福岡県,北九州市,八幡東区,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,2,○,33.87117,130.8061,00001B0000000003094D9123ED4DFFC0
九州旅客鉄道,八幡,鹿児島,線,福岡県,北九州市,八幡東区,○,2,2,3,基,3,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,○,○,○,2,○,33.86927,130.79531,00001B0000000003094D6EA3EC8BFFC0
九州旅客鉄道,黒崎,鹿児島,線,福岡県,北九州市,八幡西区,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.86691,130.76656,00001B0000000003094D4423EA867FC0
九州旅客鉄道,陣原,鹿児島,線,福岡県,北九州市,八幡西区,○,3,3,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,3,○,33.86824,130.74253,00001B0000000003094D5C23E8D5FFC0
九州旅客鉄道,折尾,鹿児島・筑豊,線,福岡県,北九州市,八幡西区,-,6,6,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,4,○,33.86388,130.71467,00001B0000000003094D0DA3E6E07FC0
九州旅客鉄道,水巻,鹿児島,線,福岡県,遠賀郡,水巻町,-,2,2,1,基,1,基,-,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,2,○,33.85258,130.69628,00001B0000000003094C4223E5957FC0
九州旅客鉄道,遠賀川,鹿児島,線,福岡県,遠賀郡,遠賀町,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,×,×,○,2,○,33.84675,130.67363,00001B0000000003094BD9A3E3FD7FC0
九州旅客鉄道,海老津,鹿児島,線,福岡県,遠賀郡,岡垣町,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,-,○,○,2,○,33.84015,130.62375,00001B0000000003094B62A3E07BFFC0
九州旅客鉄道,教育大前,鹿児島,線,福岡県,宗像市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.80817,130.59031,00001B000000000309492323DE21FFC0
九州旅客鉄道,赤間,鹿児島,線,福岡県,宗像市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,2,○,33.80823,130.56959,00001B000000000309492423DCACFFC0
九州旅客鉄道,東郷,鹿児島,線,福岡県,宗像市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,2,○,33.79449,130.52884,00001B000000000309482CA3D9CF7FC0
九州旅客鉄道,東福間,鹿児島,線,福岡県,福津市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,2,○,33.77385,130.51071,00001B00000000030946B923D888FFC0
九州旅客鉄道,福間,鹿児島,線,福岡県,福津市,-,○,3,3,3,基,3,基,6,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,3,○,33.76376,130.48721,00001B0000000003094603A3D6E1FFC0
九州旅客鉄道,千鳥,鹿児島,線,福岡県,古賀市,-,○,2,2,4,基,4,基,-,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,2,○,33.74905,130.47635,00001B00000000030944FAA3D61E7FC0
九州旅客鉄道,古賀,鹿児島,線,福岡県,古賀市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,2,○,33.73256,130.46689,00001B00000000030943D223D5747FC0
九州旅客鉄道,新宮中央,鹿児島,線,福岡県,糟屋郡,新宮町,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.71203,130.44944,00001B0000000003094260A3D439FFC0
九州旅客鉄道,福工大前,鹿児島,線,福岡県,福岡市,東区,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.69849,130.44058,00001B000000000309416CA3D39A7FC0
九州旅客鉄道,九産大前,鹿児島,線,福岡県,福岡市,東区,○,2,2,3,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.67373,130.44116,00001B0000000003093FAF23D3A4FFC0
九州旅客鉄道,香椎,鹿児島・香椎,線,福岡県,福岡市,東区,○,3,3,3,基,3,基,5,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,3,○,33.65973,130.44402,00001B0000000003093EB323D3D87FC0
九州旅客鉄道,千早,鹿児島,線,福岡県,福岡市,東区,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.64941,130.44068,00001B0000000003093DF923D39C7FC0
九州旅客鉄道,箱崎,鹿児島,線,福岡県,福岡市,東区,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.61485,130.42582,00001B0000000003093B8B23D290FFC0
九州旅客鉄道,吉塚,鹿児島・篠栗,線,福岡県,福岡市,博多区,○,3,3,3,基,3,基,6,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,33.6072,130.42371,00001B0000000003093B01A3D26AFFC0
九州旅客鉄道,博多,鹿児島,線,福岡県,福岡市,博多区,○,4,4,10,基,10,基,23,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,4,○,33.59,130.42056,00001B00000000030939CC23D2327FC0
九州旅客鉄道,博多（新幹線）,九州新幹線,-,福岡県,福岡市,博多区,○,1,1,3,基,3,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,×,1,○,33.58958,130.42118,00001B00000000030939C423D23D7FC0
九州旅客鉄道,竹下,鹿児島,線,福岡県,福岡市,博多区,○,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,1,○,33.56864,130.43166,00001B000000000309384BA3D2F9FFC0
九州旅客鉄道,笹原,鹿児島,線,福岡県,福岡市,南区,○,2,2,1,基,1,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,33.55326,130.44869,00001B0000000003093736A3D42C7FC0
九州旅客鉄道,南福岡,鹿児島,線,福岡県,福岡市,博多区,○,3,3,3,基,3,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,3,○,33.54217,130.46035,00001B000000000309366F23D4FE7FC0
九州旅客鉄道,春日,鹿児島,線,福岡県,春日市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,-,○,○,2,○,33.53466,130.46938,00001B00000000030935E7A3D5A0FFC0
九州旅客鉄道,大野城,鹿児島,線,福岡県,大野城市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.52497,130.48007,00001B000000000309353923D6617FC0
九州旅客鉄道,水城,鹿児島,線,福岡県,大野城市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,2,箇所,1,箇所,○,○,○,○,○,2,○,33.51781,130.49028,00001B00000000030934B8A3D7197FC0
九州旅客鉄道,二日市,鹿児島,線,福岡県,筑紫野市,-,○,2,2,3,基,3,基,3,基,-,基,-,基,-,箇所,-,箇所,○,-,-,×,○,2,○,33.49446,130.51893,00001B000000000309331423D91CFFC0
九州旅客鉄道,天拝山,鹿児島,線,福岡県,筑紫野市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,○,○,2,○,33.48161,130.53058,00001B000000000309322CA3D9EE7FC0
九州旅客鉄道,原田,鹿児島・筑豊,線,福岡県,筑紫野市,-,○,3,3,3,基,3,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,-,○,○,3,○,33.45173,130.53941,00001B000000000309301323DA8D7FC0
九州旅客鉄道,基山,鹿児島,線,佐賀県,三養基郡,基山町,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.42121,130.53233,00001B0000000003092DEDA3DA0DFFC0
九州旅客鉄道,久留米,鹿児島・久大,線,福岡県,久留米市,-,○,4,4,4,基,4,基,4,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,4,○,33.32073,130.50137,00001B00000000030926DD23D7E0FFC0
九州旅客鉄道,久留米（新幹線）,九州新幹線,-,福岡県,久留米市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.32059,130.50109,00001B00000000030926DAA3D7DBFFC0
九州旅客鉄道,羽犬塚,鹿児島,線,福岡県,筑後市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,×,○,○,2,○,33.20984,130.49763,00001B0000000003091F1123D79D7FC0
九州旅客鉄道,大牟田,鹿児島,線,福岡県,大牟田市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,2,○,33.02939,130.44385,00001B000000000309126123D3D57FC0
九州旅客鉄道,玉名,鹿児島,線,熊本県,玉名市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,32.92598,130.5487,00001B0000000003090B1BA3DB34FFC0
九州旅客鉄道,上熊本,鹿児島,線,熊本県,熊本市,西区,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,32.81735,130.69907,00001B000000000309037823E5C77FC0
九州旅客鉄道,熊本,鹿児島・豊肥,線,熊本県,熊本市,西区,○,6,6,7,基,7,基,10,基,-,基,-,基,1,箇所,1,箇所,○,-,○,○,○,6,○,32.78931,130.68866,00001B000000000309017FA3E50BFFC0
九州旅客鉄道,熊本（新幹線）,九州新幹線,-,熊本県,熊本市,西区,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,32.79041,130.68858,00001B000000000309019323E50A7FC0
九州旅客鉄道,宇土,鹿児島・三角,線,熊本県,宇土市,-,○,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,×,○,1,○,32.69435,130.66907,00001B000000000308FAD223E3AB7FC0
九州旅客鉄道,松橋,鹿児島,線,熊本県,宇城市,-,-,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,32.65253,130.67049,00001B000000000308F7E1A3E3C4FFC0
九州旅客鉄道,新八代,鹿児島,線,熊本県,八代市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,32.51828,130.63432,00001B000000000308EE7123E139FFC0
九州旅客鉄道,新八代（新幹線）,九州新幹線,-,熊本県,八代市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,32.517768,130.634985,00001B000000000308EE67A3E145FFC0
九州旅客鉄道,八代,鹿児島・肥薩,線,熊本県,八代市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,×,○,2,○,32.50441,130.62118,00001B000000000308ED7723E04D7FC0
九州旅客鉄道,川内,鹿児島,線,鹿児島県,薩摩川内市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,31.81363,130.3122,00001B000000000308BCE523CA93FFC0
九州旅客鉄道,川内（新幹線）,九州新幹線,-,鹿児島県,薩摩川内市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,31.81351,130.31241,00001B000000000308BCE323CA977FC0
九州旅客鉄道,伊集院,鹿児島,線,鹿児島県,日置市,-,-,1,1,3,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,1,○,31.63016,130.39581,00001B000000000308AFFEA3D074FFC0
九州旅客鉄道,上伊集院,鹿児島,線,鹿児島県,鹿児島市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,○,○,-,-,31.59419,130.45885,00001B000000000308AD7723D4E37FC0
九州旅客鉄道,鹿児島中央,鹿児島・指宿枕崎,線,鹿児島県,鹿児島市,-,○,3,3,3,基,3,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,3,○,31.584,130.54201,00001B000000000308ACC023DABC7FC0
九州旅客鉄道,鹿児島中央（新幹線）,九州新幹線,-,鹿児島県,鹿児島市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,31.58377,130.54103,00001B000000000308ACBBA3DAAAFFC0
九州旅客鉄道,鹿児島,鹿児島・日豊,線,鹿児島県,鹿児島市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,×,○,2,○,31.60219,130.56429,00001B000000000308AE0723DC4D7FC0
九州旅客鉄道,南小倉,日豊,線,福岡県,北九州市,小倉北区,○,1,1,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,1,○,33.87006,130.86481,00001B0000000003094D7D23F16EFFC0
九州旅客鉄道,城野,日豊・日田彦山,線,福岡県,北九州市,小倉南区,○,3,3,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,3,○,33.85804,130.88637,00001B0000000003094CA4A3F2F2FFC0
九州旅客鉄道,安部山公園,日豊,線,福岡県,北九州市,小倉南区,-,2,2,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,×,○,-,○,33.84401,130.90444,00001B0000000003094BA823F437FFC0
九州旅客鉄道,下曽根,日豊,線,福岡県,北九州市,小倉南区,○,1,1,1,基,1,基,1,基,-,基,-,基,1,箇所,-,箇所,○,-,○,×,○,1,○,33.83217,130.93489,00001B0000000003094AD323F65C7FC0
九州旅客鉄道,朽網,日豊,線,福岡県,北九州市,小倉南区,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,2,○,33.80768,130.95479,00001B000000000309491A23F7C27FC0
九州旅客鉄道,苅田,日豊,線,福岡県,京都郡,苅田町,○,2,2,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,×,○,2,○,33.78513,130.97874,00001B000000000309478423F9717FC0
九州旅客鉄道,小波瀬西工大前,日豊,線,福岡県,京都郡,苅田町,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,○,○,2,-,33.75263,130.97176,00001B000000000309453B23F8F3FFC0
九州旅客鉄道,行橋,日豊,線,福岡県,行橋市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,×,×,○,2,○,33.72875,130.97026,00001B000000000309438DA3F8D8FFC0
九州旅客鉄道,宇島,日豊,線,福岡県,豊前市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,2,○,33.62129,131.12648,00001B0000000003093BFF2403D4FFC0
九州旅客鉄道,中津,日豊,線,大分県,中津市,-,○,2,2,3,基,3,基,3,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,2,○,33.5992,131.19092,00001B0000000003093A71A4085CFFC0
九州旅客鉄道,亀川,日豊,線,大分県,別府市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,33.331279,131.492884,00001B000000000309279B241D97FFC0
九州旅客鉄道,別府大学,日豊,線,大分県,別府市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,×,○,-,○,33.31327,131.49936,00001B0000000003092656A41E0C7FC0
九州旅客鉄道,別府,日豊,線,大分県,別府市,-,○,2,2,3,基,3,基,3,基,-,基,-,基,1,箇所,-,箇所,○,○,×,○,○,2,○,33.27947,131.50026,00001B00000000030923F6241E1CFFC0
九州旅客鉄道,大分,日豊・豊肥・久大,線,大分県,大分市,-,○,4,4,4,基,4,基,8,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,4,○,33.2326,131.6067,00001B00000000030920AAA42598FFC0
九州旅客鉄道,高城,日豊,線,大分県,大分市,-,-,1,1,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,○,○,○,1,-,33.24285,131.65572,00001B000000000309216324290AFFC0
九州旅客鉄道,鶴崎,日豊,線,大分県,大分市,-,-,1,1,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,×,○,1,○,33.24282,131.68693,00001B0000000003092162A42B3CFFC0
九州旅客鉄道,大在,日豊,線,大分県,大分市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,-,-,×,○,○,2,-,33.24391,131.72053,00001B0000000003092176242D99FFC0
九州旅客鉄道,宮崎,日豊,線,宮崎県,宮崎市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,×,○,○,2,○,31.91581,131.43201,00001B000000000308C414A419507FC0
九州旅客鉄道,南宮崎,日豊・日南,線,宮崎県,宮崎市,-,○,2,2,3,基,3,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,2,○,31.89529,131.42286,00001B000000000308C2A32418AB7FC0
